,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
3107,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,28800,13082,,,0
3128,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,29700,13115,,,0
3154,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,30600,13133,,,0
3191,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,31500,13183,,,0
3195,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,32400,13200,,,0
3225,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,33300,13217,,,0
3243,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,34200,13223,,,0
3283,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,35100,13252,,,0
3297,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,36000,13277,,,0
3324,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,36900,13278,,,0
3343,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,37800,13286,,,0
3363,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,38700,13294,,,0
3389,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,39600,13296,,,0
3409,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,40500,13301,,,0
3450,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,41400,13301,,,0
3470,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,42300,13302,,,0
3487,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,43200,13303,,,0
3515,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,44100,13303,,,0
3533,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,45000,13311,,,0
3562,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,45900,13314,,,0
3580,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,46800,13318,,,0
3608,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,47700,13328,,,0
3636,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,48600,13330,,,0
3664,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,49500,13330,,,0
3679,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,50400,13330,,,0
3700,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,51300,13335,,,0
3722,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,52200,13340,,,0
3758,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,53100,13345,,,0
3784,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,54000,13347,,,0
3810,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,54900,13356,,,0
3838,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,55800,13358,,,0
3860,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,56700,13358,,,0
3864,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,57600,13370,,,0
3898,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,58500,13371,,,0
3927,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,59400,13373,,,0
3946,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,60300,13373,,,0
3970,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,61200,13383,,,0
3985,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,62100,13395,,,0
4017,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,63000,13396,,,0
4048,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,63900,13402,,,0
4066,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,64800,13412,,,0
4092,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,65700,13419,,,0
4110,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,66600,13426,,,0
4134,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,67500,13436,,,0
4155,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,68400,13436,,,0
4185,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,69300,13457,,,0
4209,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,70200,13457,,,0
4230,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,71100,13477,,,0
4248,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,72000,13478,,,0
4282,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,72900,13514,,,0
4302,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,73800,13519,,,0
4323,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,74700,13540,,,0
4348,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,75600,13542,,,0
4376,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,76500,13544,,,0
4393,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,77400,13544,,,0
4430,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,78300,13544,,,0
4459,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,79200,13544,,,0
4480,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,80100,13544,,,0
4507,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,81000,13590,,,0
4529,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,81900,13591,,,0
4542,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,82800,13592,,,0
4565,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,83700,13593,,,0
4597,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,84600,13606,,,0
4609,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,85500,13606,,,0
4632,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778583,2023-10-26 08:54:52.780698,233,86400,13606,,,0
2328,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,0,8556,,,0
2355,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,900,9482,,,0
2377,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,1800,9905,,,0
2400,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,2700,10408,,,0
2425,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,3600,10804,,,0
2449,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,4500,11090,,,0
2494,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,5400,11212,,,0
2512,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,6300,11307,,,0
2539,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,7200,11361,,,0
2548,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,8100,11370,,,0
2584,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,9000,11496,,,0
2604,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,9900,11582,,,0
2624,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,10800,11676,,,0
2646,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,11700,11724,,,0
2671,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,12600,11795,,,0
2691,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,13500,11845,,,0
2716,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,14400,11895,,,0
2750,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,15300,11984,,,0
2776,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,16200,11985,,,0
2792,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,17100,12033,,,0
2821,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,18000,12087,,,0
2835,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,18900,12106,,,0
2865,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,19800,12113,,,0
2890,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,20700,12483,,,0
2922,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,21600,12558,,,0
2929,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,22500,12723,,,0
2954,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,23400,12724,,,0
2995,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,24300,12742,,,0
3003,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,25200,12750,,,0
3032,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,26100,12797,,,0
3052,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,27000,12818,,,0
3086,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,27900,12828,,,0
3119,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,28800,12854,,,0
3122,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,29700,12855,,,0
3153,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,30600,12885,,,0
3168,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,31500,12889,,,0
3204,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,32400,12893,,,0
3237,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,33300,12977,,,0
3245,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,34200,12993,,,0
3264,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,35100,12993,,,0
3288,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,36000,13001,,,0
3317,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,36900,13006,,,0
3338,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,37800,13043,,,0
3369,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,38700,13043,,,0
3395,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,39600,13045,,,0
3421,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,40500,13046,,,0
3446,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,41400,13050,,,0
3458,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,42300,13059,,,0
3483,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,43200,13059,,,0
3512,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,44100,13068,,,0
3532,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,45000,13069,,,0
3555,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,45900,13095,,,0
3577,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,46800,13095,,,0
3604,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,47700,13099,,,0
3625,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,48600,13145,,,0
3661,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,49500,13156,,,0
3680,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,50400,13163,,,0
3697,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,51300,13194,,,0
3725,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,52200,13194,,,0
3744,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,53100,13204,,,0
3773,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,54000,13204,,,0
3809,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,54900,13220,,,0
3822,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,55800,13222,,,0
3855,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,56700,13224,,,0
3865,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,57600,13239,,,0
3894,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,58500,13239,,,0
3934,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,59400,13650,,,0
3941,ba22647276a63912312fb6636287cc266da19683,/home/dylan/experiment-data,smartslow,eclipser_slow100k,libxml2_xml,2023-10-25 08:44:33.778698,2023-10-26 08:54:52.780698,234,60300,13652,,,0
