,trial_id,benchmark,fuzzer,Unnamed: 0_x,Unnamed: 0.1,git_hash,experiment_filestore,experiment,time_started,time_ended,time,edges_covered,fuzzer_stats,crash_key,bugs_covered,edges_covered_max,saturated,time_sat,initial_coverage,corpus,fuzzbench_trial_id,per_target_trial,Unnamed: 0_y,total_shared,total_eq,total_ineq,total_indir,bin_text_size,eq_unexplored,eq_reached,ineq_unexplored,ineq_reached,indir_reached,shared_reached,mean_exec_ns,q25_exec_ns,q50_exec_ns,q75_exec_ns,q100_exec_ns,mean_size_bytes,q25_mean_size_bytes,q50_mean_size_bytes,q75_mean_size_bytes,q100_mean_size_bytes,corpus_size
137,46,zlib_zlib_uncompress_fuzzer,libfuzzer,59701,12064,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.971140,2022-08-02 13:42:08.599046,86400,463,,,0,473,True,900.0,322,e1v0-afl,46.0,20.0,69.0,3075.0,10231.0,3048.0,1122.0,4386.0,329.0,389.0,144.0,173.0,4.0,0.0,2661193.877777778,2602403.7666666666,2639256.55,2683612.583333333,2876034.9,1708.0,7.75,22.0,3644.5,5344.0,6.0
138,47,lcms-2017-03-21,libfuzzer,11833,12011,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.401084,,86400,1929,,,0,1995,True,60300.0,1091,e1v0-afl,47.0,21.0,29.0,3469.0,13840.0,3820.0,1360.0,4960.0,800.0,968.0,203.0,232.0,18.0,0.0,4378258.130000001,2931708.3583333334,3069282.916666667,3263540.525,15062834.233333332,519.2,205.0,484.0,484.0,1968.0,10.0
139,47,sqlite3_ossfuzz,libfuzzer,47673,12014,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.772708,,86400,11441,,,0,14488,False,,9108,e1v0-afl,47.0,21.0,4.0,9849.0,38188.0,10221.0,3316.0,13078.0,7253.0,8791.0,2104.0,2575.0,43.0,0.0,3096622.762666665,2842083.8,2963564.6,3286210.6666666665,3869832.8333333335,1215.72,596.0,900.0,1751.0,3127.0,25.0
140,47,zlib_zlib_uncompress_fuzzer,libfuzzer,59798,12081,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.934838,2022-08-02 13:42:08.599046,86400,463,,,0,473,True,900.0,403,e1v0-afl,47.0,21.0,54.0,3075.0,10231.0,3048.0,1122.0,4386.0,336.0,432.0,135.0,190.0,4.0,0.0,2668896.427777778,2568946.841666667,2687616.9333333336,2743283.1500000004,2928904.8666666667,869.9166666666666,7.0,8.0,69.0,5648.0,24.0
141,48,lcms-2017-03-21,libfuzzer,11930,12010,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.435748,,86400,1877,,,0,1995,False,,616,e1v0-afl,48.0,22.0,31.0,3469.0,13840.0,3820.0,1360.0,4960.0,513.0,597.0,143.0,166.0,17.0,0.0,2919059.952083333,2798544.45,2971500.9333333336,3042951.6416666666,3219326.5,611.875,343.0,484.0,484.0,1968.0,16.0
142,48,sqlite3_ossfuzz,libfuzzer,47770,12083,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.907310,,86400,13358,,,0,14488,False,,12348,e1v0-afl,48.0,22.0,6.0,9849.0,38188.0,10221.0,3316.0,13078.0,8981.0,11714.0,2637.0,3470.0,56.0,0.0,4297706.849010654,2707206.4000000004,2917178.033333333,3278935.8833333333,207563907.3333333,1562.6301369863013,388.0,858.0,1800.0,36967.0,219.0
143,48,zlib_zlib_uncompress_fuzzer,libfuzzer,59895,12118,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.911602,2022-08-02 13:42:08.599046,86400,462,,,0,473,True,900.0,308,e1v0-afl,48.0,22.0,56.0,3075.0,10231.0,3048.0,1122.0,4386.0,342.0,391.0,151.0,170.0,4.0,0.0,2663785.7074074075,2578860.3666666667,2610879.1333333333,2730656.533333333,2842845.1333333333,4286.333333333333,4.0,6.0,36.0,33408.0,9.0
144,49,lcms-2017-03-21,libfuzzer,12027,12090,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.466450,,86400,1774,,,0,1995,False,,1155,e1v0-afl,49.0,23.0,36.0,3469.0,13840.0,3820.0,1360.0,4960.0,797.0,995.0,192.0,232.0,18.0,0.0,3497655.4999999995,3007787.6833333336,3123484.9,4343707.683333334,4599579.7,890.8947368421053,156.0,484.0,1526.0,1968.0,19.0
145,49,sqlite3_ossfuzz,libfuzzer,47867,12090,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.866351,,86400,14138,,,0,14488,True,11700.0,13391,e1v0-afl,49.0,23.0,11.0,9849.0,38188.0,10221.0,3316.0,13078.0,9825.0,12911.0,2869.0,3777.0,58.0,0.0,3675080.023467433,2544788.091666667,2789335.1333333333,3122122.7,207718207.7333333,2962.494252873564,346.0,736.0,1800.0,502272.0,348.0
146,49,zlib_zlib_uncompress_fuzzer,libfuzzer,59992,12083,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:51.004593,2022-08-02 13:42:08.599046,86400,471,,,0,473,True,900.0,310,e1v0-afl,49.0,23.0,61.0,3075.0,10231.0,3048.0,1122.0,4386.0,330.0,385.0,145.0,169.0,4.0,0.0,2672440.208333333,2618445.9833333334,2673800.7,2727794.925,2796900.7,1343.25,7.25,12.0,1348.0,5344.0,4.0
147,50,lcms-2017-03-21,libfuzzer,12124,12046,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.283169,,86400,1797,,,0,1995,False,,1132,e1v0-afl,50.0,24.0,42.0,3469.0,13840.0,3820.0,1360.0,4960.0,814.0,991.0,197.0,237.0,18.0,0.0,3121237.9305555555,2646845.7416666667,2893521.466666667,3318835.975,4324557.533333333,812.25,168.0,484.0,1632.0,1968.0,12.0
148,50,sqlite3_ossfuzz,libfuzzer,47964,12008,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.872658,,86400,12662,,,0,14488,False,,11290,e1v0-afl,50.0,24.0,17.0,9849.0,38188.0,10221.0,3316.0,13078.0,8554.0,10898.0,2536.0,3227.0,50.0,0.0,3104312.264406781,2780757.0583333336,2941558.65,3328871.925,4764065.533333333,1265.3305084745762,431.0,794.0,1638.0,7440.0,118.0
149,50,zlib_zlib_uncompress_fuzzer,libfuzzer,60089,12094,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.942703,2022-08-02 13:42:08.599046,86400,473,,,0,473,True,900.0,417,e1v0-afl,50.0,24.0,67.0,3075.0,10231.0,3048.0,1122.0,4386.0,325.0,436.0,139.0,192.0,4.0,0.0,2561966.878125,2451109.433333333,2555506.4833333334,2655509.8000000003,2940750.4,1726.71875,4.75,8.0,84.0,33408.0,32.0
150,51,lcms-2017-03-21,aflplusplus,2521,12121,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.290357,,86400,1938,,,0,2136,False,,1098,e1v0-afl,51.0,0.0,47.0,3469.0,13840.0,3820.0,1360.0,4960.0,806.0,967.0,196.0,229.0,18.0,0.0,3220827.9466666663,2868802.6,3041827.9,3242591.1666666665,4494096.833333333,648.0,172.0,484.0,484.0,1968.0,5.0
151,51,sqlite3_ossfuzz,aflplusplus,38361,12001,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.753064,,86400,17863,,,0,18549,True,36900.0,13219,e1v0-afl,51.0,0.0,22.0,9849.0,38188.0,10221.0,3316.0,13078.0,9641.0,12562.0,2769.0,3660.0,56.0,0.0,3582893.968219834,2530596.35,2771713.5,3143729.5666666664,61226838.16666666,1533.8387096774193,444.0,944.0,1924.5,16864.0,279.0
152,51,zlib_zlib_uncompress_fuzzer,aflplusplus,50486,12087,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:51.011174,2022-08-02 13:42:08.599046,86400,462,,,0,472,True,900.0,374,e1v0-afl,51.0,0.0,72.0,3075.0,10231.0,3048.0,1122.0,4386.0,328.0,419.0,142.0,185.0,4.0,0.0,2563850.45,2472317.3,2591728.65,2652595.05,2969756.4,447.6538461538461,5.25,8.0,14.25,5648.0,26.0
153,52,lcms-2017-03-21,aflplusplus,2618,12116,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.442365,,86400,1812,,,0,2136,False,,394,e1v0-afl,52.0,1.0,41.0,3469.0,13840.0,3820.0,1360.0,4960.0,400.0,428.0,138.0,146.0,16.0,0.0,3215763.7,3215763.7,3215763.7,3215763.7,3215763.7,132.0,132.0,132.0,132.0,132.0,1.0
154,52,sqlite3_ossfuzz,aflplusplus,38458,12108,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.708918,,86400,15630,,,0,18549,False,,9387,e1v0-afl,52.0,1.0,16.0,9849.0,38188.0,10221.0,3316.0,13078.0,7367.0,8995.0,2120.0,2613.0,45.0,0.0,3122302.127586208,2595025.6333333333,2839585.6666666665,3241461.9,6914351.866666666,1686.9310344827586,419.0,872.0,1603.0,20576.0,29.0
155,52,zlib_zlib_uncompress_fuzzer,aflplusplus,50583,12088,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:51.003045,2022-08-02 13:42:08.599046,86400,460,,,0,472,True,900.0,194,e1v0-afl,52.0,1.0,66.0,3075.0,10231.0,3048.0,1122.0,4386.0,311.0,335.0,128.0,139.0,4.0,0.0,2412663.2333333334,2412663.2333333334,2412663.2333333334,2412663.2333333334,2412663.2333333334,40.0,40.0,40.0,40.0,40.0,1.0
156,53,lcms-2017-03-21,aflplusplus,2715,12009,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.454203,,86400,1941,,,0,2136,False,,506,e1v0-afl,53.0,2.0,46.0,3469.0,13840.0,3820.0,1360.0,4960.0,467.0,501.0,142.0,153.0,17.0,0.0,2818201.211111111,2741291.45,2759940.2,2865980.466666667,2972020.7333333334,484.0,484.0,484.0,484.0,484.0,3.0
157,53,sqlite3_ossfuzz,aflplusplus,38555,12112,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.796009,,86400,17538,,,0,18549,False,,11172,e1v0-afl,53.0,2.0,21.0,9849.0,38188.0,10221.0,3316.0,13078.0,8281.0,10354.0,2481.0,3099.0,50.0,0.0,6674440.543243243,2726225.408333333,2883242.5166666666,3143658.0083333333,244630557.3,1793.0,292.75,726.0,1802.75,16864.0,74.0
158,53,zlib_zlib_uncompress_fuzzer,aflplusplus,50680,12124,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.990605,2022-08-02 13:42:08.599046,86400,460,,,0,472,True,900.0,317,e1v0-afl,53.0,2.0,71.0,3075.0,10231.0,3048.0,1122.0,4386.0,341.0,399.0,160.0,181.0,4.0,0.0,2592130.3366666664,2535989.9833333334,2584472.833333333,2652240.325,2715192.1666666665,14.5,5.0,6.0,7.75,84.0,10.0
159,54,lcms-2017-03-21,aflplusplus,2812,12029,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.481146,,86400,1332,,,0,2136,False,,548,e1v0-afl,54.0,3.0,35.0,3469.0,13840.0,3820.0,1360.0,4960.0,498.0,542.0,145.0,158.0,17.0,0.0,2978838.6,2916074.533333333,2978838.6,3041602.666666667,3104366.7333333334,1050.0,591.0,1050.0,1509.0,1968.0,2.0
160,54,sqlite3_ossfuzz,aflplusplus,38652,12094,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.799344,,86400,14620,,,0,18549,False,,7227,e1v0-afl,54.0,3.0,10.0,9849.0,38188.0,10221.0,3316.0,13078.0,5781.0,6790.0,1692.0,1997.0,41.0,0.0,3248903.427777778,3000518.4833333334,3133629.8166666664,3563344.6,3735147.033333333,1151.3333333333333,447.5,1166.5,1809.75,2295.0,6.0
161,54,zlib_zlib_uncompress_fuzzer,aflplusplus,50777,12022,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.958414,2022-08-02 13:42:08.599046,86400,457,,,0,472,True,900.0,275,e1v0-afl,54.0,3.0,60.0,3075.0,10231.0,3048.0,1122.0,4386.0,329.0,375.0,140.0,153.0,4.0,0.0,2208554.746666667,2197436.8666666667,2214304.3666666667,2223957.933333333,2231910.7,11.4,6.0,6.0,7.0,36.0,5.0
162,55,lcms-2017-03-21,aflplusplus,2909,12027,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.442340,,86400,1927,,,0,2136,False,,1092,e1v0-afl,55.0,4.0,33.0,3469.0,13840.0,3820.0,1360.0,4960.0,811.0,971.0,196.0,233.0,18.0,0.0,3146969.27037037,2868703.033333333,2942657.933333333,3203780.566666667,4427961.733333333,618.2222222222222,132.0,132.0,484.0,1968.0,9.0
163,55,sqlite3_ossfuzz,aflplusplus,38749,12122,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.772950,,86400,15849,,,0,18549,False,,9696,e1v0-afl,55.0,4.0,8.0,9849.0,38188.0,10221.0,3316.0,13078.0,7147.0,8794.0,2166.0,2657.0,42.0,0.0,5332256.977777777,2955781.1333333333,3149697.4,3971231.733333333,36961739.23333333,1822.428571428572,676.0,1032.0,2304.0,6854.0,21.0
164,55,zlib_zlib_uncompress_fuzzer,aflplusplus,50874,12004,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.968064,2022-08-02 13:42:08.599046,86400,462,,,0,472,True,900.0,326,e1v0-afl,55.0,4.0,58.0,3075.0,10231.0,3048.0,1122.0,4386.0,335.0,397.0,141.0,171.0,4.0,0.0,2673548.747619048,2587435.083333333,2623514.6333333333,2726915.1833333336,2935720.1666666665,2886.428571428572,6.5,8.0,10.0,20160.0,7.0
165,56,lcms-2017-03-21,aflplusplus,3006,12012,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.449504,,86400,1508,,,0,2136,False,,1109,e1v0-afl,56.0,5.0,39.0,3469.0,13840.0,3820.0,1360.0,4960.0,817.0,983.0,196.0,233.0,18.0,0.0,3794383.1062499993,2937118.5,3057330.8,3150412.3083333336,14041841.533333331,872.5,132.0,560.0,1520.0,1968.0,16.0
166,56,sqlite3_ossfuzz,aflplusplus,38846,12098,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.919950,,86400,16773,,,0,18549,False,,10900,e1v0-afl,56.0,5.0,14.0,9849.0,38188.0,10221.0,3316.0,13078.0,8012.0,10088.0,2345.0,2966.0,51.0,0.0,7016205.404040402,2706175.325,2915980.9000000004,3240776.625,208206512.8,2782.2272727272725,389.0,789.5,2248.5,36967.0,66.0
167,56,zlib_zlib_uncompress_fuzzer,aflplusplus,50971,12048,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.990187,2022-08-02 13:42:08.599046,86400,455,,,0,472,True,900.0,231,e1v0-afl,56.0,5.0,64.0,3075.0,10231.0,3048.0,1122.0,4386.0,298.0,336.0,115.0,132.0,4.0,0.0,2753487.7,2689862.9166666665,2766937.6666666665,2823837.466666667,2880737.2666666666,1783.3333333333333,3.0,4.0,2674.0,5344.0,3.0
168,57,lcms-2017-03-21,aflplusplus,3103,12013,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.379000,,86400,1338,,,0,2136,False,,573,e1v0-afl,57.0,6.0,49.0,3469.0,13840.0,3820.0,1360.0,4960.0,510.0,569.0,148.0,169.0,17.0,0.0,3089453.7148148147,3014776.066666667,3051827.1333333333,3170196.8,3341568.933333333,552.0,144.0,408.0,484.0,1520.0,9.0
169,57,sqlite3_ossfuzz,aflplusplus,38943,12093,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.745172,,86400,12471,,,0,18549,False,,5266,e1v0-afl,57.0,6.0,24.0,9849.0,38188.0,10221.0,3316.0,13078.0,4579.0,5145.0,1148.0,1321.0,34.0,0.0,3062727.7666666666,3062727.7666666666,3062727.7666666666,3062727.7666666666,3062727.7666666666,416.0,416.0,416.0,416.0,416.0,1.0
170,57,zlib_zlib_uncompress_fuzzer,aflplusplus,51068,12021,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.904815,2022-08-02 13:42:08.599046,86400,456,,,0,472,True,900.0,194,e1v0-afl,57.0,6.0,74.0,3075.0,10231.0,3048.0,1122.0,4386.0,308.0,336.0,125.0,135.0,4.0,0.0,2641420.5666666664,2632674.7333333334,2641420.5666666664,2650166.4,2658912.2333333334,44.0,26.0,44.0,62.0,80.0,2.0
171,58,lcms-2017-03-21,aflplusplus,3200,12124,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.397045,,86400,1967,,,0,2136,False,,1179,e1v0-afl,58.0,7.0,27.0,3469.0,13840.0,3820.0,1360.0,4960.0,806.0,1020.0,185.0,238.0,18.0,0.0,3378043.590625,2873755.975,2958976.466666667,3130763.675,13518988.766666668,588.375,153.0,484.0,484.0,1968.0,32.0
172,58,sqlite3_ossfuzz,aflplusplus,39040,12113,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.800903,,86400,16821,,,0,18549,False,,10758,e1v0-afl,58.0,7.0,2.0,9849.0,38188.0,10221.0,3316.0,13078.0,7888.0,9871.0,2334.0,2949.0,51.0,0.0,4357865.950200804,2736803.9000000004,2926978.7333333334,3244083.15,58358184.46666667,7310.277108433735,388.0,800.0,1853.5,502272.0,83.0
173,58,zlib_zlib_uncompress_fuzzer,aflplusplus,51165,12091,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.954393,2022-08-02 13:42:08.599046,86400,459,,,0,472,True,900.0,284,e1v0-afl,58.0,7.0,52.0,3075.0,10231.0,3048.0,1122.0,4386.0,322.0,380.0,142.0,158.0,4.0,0.0,2709972.0166666666,2619271.475,2725775.7,2809480.158333333,2937532.7666666666,21.25,5.75,7.5,37.0,64.0,8.0
174,59,lcms-2017-03-21,aflplusplus,3297,12100,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.416858,,86400,1386,,,0,2136,False,,557,e1v0-afl,59.0,8.0,32.0,3469.0,13840.0,3820.0,1360.0,4960.0,506.0,554.0,147.0,162.0,17.0,0.0,2746096.677777778,2671331.9833333334,2714112.3,2804869.1833333336,2895626.066666667,456.0,442.0,484.0,484.0,484.0,3.0
175,59,sqlite3_ossfuzz,aflplusplus,39137,12000,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.916231,,86400,17316,,,0,18549,False,,12401,e1v0-afl,59.0,8.0,7.0,9849.0,38188.0,10221.0,3316.0,13078.0,9070.0,11666.0,2654.0,3454.0,54.0,0.0,5817883.594358973,2655471.0,2903327.8,3223611.4,224681790.3333333,1579.2,388.0,804.0,1932.0,19838.0,195.0
176,59,zlib_zlib_uncompress_fuzzer,aflplusplus,51262,12026,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:51.001427,2022-08-02 13:42:08.599046,86400,458,,,0,472,True,900.0,144,e1v0-afl,59.0,8.0,57.0,3075.0,10231.0,3048.0,1122.0,4386.0,299.0,309.0,104.0,109.0,4.0,0.0,2242112.95,2229854.4916666667,2242112.95,2254371.408333333,2266629.8666666667,5.0,3.5,5.0,6.5,8.0,2.0
177,60,lcms-2017-03-21,aflplusplus,3394,12036,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.449649,,86400,1957,,,0,2136,False,,1118,e1v0-afl,60.0,9.0,40.0,3469.0,13840.0,3820.0,1360.0,4960.0,813.0,988.0,192.0,234.0,18.0,0.0,3283052.9589743586,2952445.533333333,3031781.2,3315739.5,4791101.3,564.9230769230769,132.0,408.0,484.0,1968.0,13.0
178,60,sqlite3_ossfuzz,aflplusplus,39234,12095,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.748809,,86400,17171,,,0,18549,False,,11224,e1v0-afl,60.0,9.0,15.0,9849.0,38188.0,10221.0,3316.0,13078.0,8525.0,10782.0,2598.0,3262.0,52.0,0.0,3096664.0771739124,2817550.95,2941299.95,3293950.458333333,4547099.466666667,1361.2717391304348,347.75,919.0,1801.25,8328.0,92.0
179,60,zlib_zlib_uncompress_fuzzer,aflplusplus,51359,12093,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.955782,2022-08-02 13:42:08.599046,86400,456,,,0,472,True,900.0,268,e1v0-afl,60.0,9.0,65.0,3075.0,10231.0,3048.0,1122.0,4386.0,340.0,377.0,148.0,155.0,4.0,0.0,2315549.277777777,2245308.175,2326023.2,2363447.675,2428254.5,5.833333333333333,5.25,6.5,7.0,8.0,6.0
180,61,lcms-2017-03-21,aflplusplus,3491,12016,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.372017,,86400,1880,,,0,2136,False,,1087,e1v0-afl,61.0,10.0,26.0,3469.0,13840.0,3820.0,1360.0,4960.0,801.0,961.0,197.0,229.0,18.0,0.0,3165797.436363636,2977465.2,3089212.6333333333,3155551.633333334,4662379.366666666,745.0909090909091,264.0,484.0,1010.0,1968.0,11.0
181,61,sqlite3_ossfuzz,aflplusplus,39331,12102,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.782877,,86400,17076,,,0,18549,False,,9902,e1v0-afl,61.0,10.0,1.0,9849.0,38188.0,10221.0,3316.0,13078.0,7597.0,9297.0,2207.0,2704.0,49.0,0.0,4211088.17311828,2886285.4333333336,3009182.6333333333,3461525.8833333333,34553880.56666667,2051.6451612903224,384.0,736.0,2205.5,16864.0,31.0
182,61,zlib_zlib_uncompress_fuzzer,aflplusplus,51456,12096,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.934509,2022-08-02 13:42:08.599046,86400,462,,,0,472,True,1800.0,346,e1v0-afl,61.0,10.0,51.0,3075.0,10231.0,3048.0,1122.0,4386.0,331.0,404.0,147.0,180.0,4.0,0.0,2770713.663636364,2671672.1500000004,2755577.466666667,2802225.583333333,3085444.8,557.0,6.0,7.0,35.0,5648.0,11.0
183,62,lcms-2017-03-21,aflplusplus,3588,12028,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.437531,,86400,1680,,,0,2136,False,,442,e1v0-afl,62.0,11.0,37.0,3469.0,13840.0,3820.0,1360.0,4960.0,425.0,455.0,142.0,150.0,17.0,0.0,3036249.033333333,3036249.033333333,3036249.033333333,3036249.033333333,3036249.033333333,132.0,132.0,132.0,132.0,132.0,1.0
184,62,sqlite3_ossfuzz,aflplusplus,39428,12002,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.696879,,86400,17241,,,0,18549,False,,13522,e1v0-afl,62.0,11.0,12.0,9849.0,38188.0,10221.0,3316.0,13078.0,9808.0,12894.0,2818.0,3724.0,54.0,0.0,4252656.917387124,2612869.533333333,2811049.0,3218365.7666666666,206922429.9333333,3092.250720461095,430.0,856.0,1886.5,502272.0,347.0
185,62,zlib_zlib_uncompress_fuzzer,aflplusplus,51553,12027,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-zlib-afl,2022-08-01 13:31:50.915744,2022-08-02 13:42:08.599046,86400,459,,,0,472,True,3600.0,192,e1v0-afl,62.0,11.0,62.0,3075.0,10231.0,3048.0,1122.0,4386.0,312.0,333.0,127.0,132.0,4.0,0.0,2485667.322222222,2459105.3,2461247.2333333334,2500019.3,2538791.3666666667,6.333333333333333,5.5,8.0,8.0,8.0,3.0
186,63,lcms-2017-03-21,aflplusplus,3685,12123,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-lcms-afl,2022-08-01 13:11:10.450154,,86400,2033,,,0,2136,True,83700.0,1155,e1v0-afl,63.0,12.0,34.0,3469.0,13840.0,3820.0,1360.0,4960.0,812.0,1012.0,188.0,239.0,18.0,0.0,2948613.1284313723,2827238.425,2977173.033333333,3090106.0416666665,4404437.466666667,607.2352941176471,156.0,484.0,484.0,1968.0,34.0
187,63,sqlite3_ossfuzz,aflplusplus,39525,12099,42585768d5183402be36e8391f0559d71a60cdf6,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-afl,2022-08-01 13:17:46.867659,,86400,17566,,,0,18549,False,,10224,e1v0-afl,63.0,12.0,9.0,9849.0,38188.0,10221.0,3316.0,13078.0,7971.0,9849.0,2322.0,2901.0,48.0,0.0,3191412.897727272,2758206.3,3054116.083333333,3457766.716666667,4791418.333333333,2228.568181818182,410.0,882.0,2344.0,19838.0,44.0
